Run_ID,Scenario_ID,Replica,Semilla,Escenario,CAPACIDAD_BODEGA,STOCK_INICIAL,PUNTO_REORDEN,CANTIDAD_REABASTECIMIENTO,TIEMPO_ENTRE_LLEGADAS,TAMANO_PEDIDO,LEAD_TIME_PROVEEDOR,TIEMPO_SIMULACION,STOCK_INICIAL_RATIO,PUNTO_REORDEN_RATIO,CANTIDAD_REABASTECIMIENTO_RATIO,Demanda_Diaria_Esperada,Cobertura_Inicial_Dias,Cobertura_ROP_Dias,Cobertura_Q_Dias,Brecha_LeadTime_Dias,Categoria_Riesgo,Inventario_Final,Total_Solicitudes,Pedidos_Surtidos,Ventas_Perdidas,Nivel_Servicio,Unidades_Vendidas,Unidades_Perdidas,Fill_Rate_Unidades,Ordenes_Proveedor,Inventario_Promedio,Costo_Ordenes,Costo_Escasez,Costo_Inventario,Costo_Total
SCN-0156-R03,SCN-0156,3,21820518,Baja demanda / Lento proveedor / Ajustada,12000,2160,1200,5400,1.8,120,3.0,240,0.18,0.1,0.45,66.6667,32.4,18.0,81.0,15.0,Bajo,4833.0,157,157,0,100.0,18927.0,0.0,100.0,4,3648.2514,4000.0,0.0,131337.051,135337.051
SCN-0157-R01,SCN-0157,1,21830516,Media demanda / Rapido proveedor / Ajustada,12000,2160,1200,5400,1.8,220,1.0,120,0.18,0.1,0.45,122.2222,17.6727,9.8182,44.1818,8.8182,Bajo,4485.0,66,66,0,100.0,13875.0,0.0,100.0,3,3868.8016,3000.0,0.0,69638.4285,72638.4285
SCN-0157-R02,SCN-0157,2,21830517,Media demanda / Rapido proveedor / Ajustada,12000,2160,1200,5400,1.8,220,1.0,120,0.18,0.1,0.45,122.2222,17.6727,9.8182,44.1818,8.8182,Bajo,5801.0,80,80,0,100.0,17959.0,0.0,100.0,4,4065.7207,4000.0,0.0,73182.972,77182.972
SCN-0157-R03,SCN-0157,3,21830518,Media demanda / Rapido proveedor / Ajustada,12000,2160,1200,5400,1.8,220,1.0,120,0.18,0.1,0.45,122.2222,17.6727,9.8182,44.1818,8.8182,Bajo,1748.0,52,52,0,100.0,11212.0,0.0,100.0,2,4037.9718,2000.0,0.0,72683.4915,74683.4915
SCN-0158-R01,SCN-0158,1,21840516,Media demanda / Rapido proveedor / Ajustada,12000,2160,1200,5400,1.8,220,1.0,240,0.18,0.1,0.45,122.2222,17.6727,9.8182,44.1818,8.8182,Bajo,4729.0,137,137,0,100.0,29831.0,0.0,100.0,6,4016.2225,6000.0,0.0,144584.0115,150584.0115
SCN-0158-R02,SCN-0158,2,21840517,Media demanda / Rapido proveedor / Ajustada,12000,2160,1200,5400,1.8,220,1.0,240,0.18,0.1,0.45,122.2222,17.6727,9.8182,44.1818,8.8182,Bajo,3691.0,141,141,0,100.0,30869.0,0.0,100.0,6,3734.6903,6000.0,0.0,134448.8505,140448.8505
SCN-0158-R03,SCN-0158,3,21840518,Media demanda / Rapido proveedor / Ajustada,12000,2160,1200,5400,1.8,220,1.0,240,0.18,0.1,0.45,122.2222,17.6727,9.8182,44.1818,8.8182,Bajo,4836.0,135,135,0,100.0,29724.0,0.0,100.0,6,3684.7263,6000.0,0.0,132650.148,138650.148
SCN-0159-R01,SCN-0159,1,21850516,Media demanda / Lento proveedor / Ajustada,12000,2160,1200,5400,1.8,220,3.0,120,0.18,0.1,0.45,122.2222,17.6727,9.8182,44.1818,6.8182,Bajo,3172.0,69,69,0,100.0,15188.0,0.0,100.0,3,3460.2134,3000.0,0.0,62283.8415,65283.8415
SCN-0159-R02,SCN-0159,2,21850517,Media demanda / Lento proveedor / Ajustada,12000,2160,1200,5400,1.8,220,3.0,120,0.18,0.1,0.45,122.2222,17.6727,9.8182,44.1818,6.8182,Bajo,2811.0,70,70,0,100.0,15549.0,0.0,100.0,3,3492.2809,3000.0,0.0,62861.0565,65861.0565
SCN-0159-R03,SCN-0159,3,21850518,Media demanda / Lento proveedor / Ajustada,12000,2160,1200,5400,1.8,220,3.0,120,0.18,0.1,0.45,122.2222,17.6727,9.8182,44.1818,6.8182,Bajo,6326.0,55,55,0,100.0,12034.0,0.0,100.0,3,3551.5895,3000.0,0.0,63928.611,66928.611
SCN-0160-R01,SCN-0160,1,21860516,Media demanda / Lento proveedor / Ajustada,12000,2160,1200,5400,1.8,220,3.0,240,0.18,0.1,0.45,122.2222,17.6727,9.8182,44.1818,6.8182,Bajo,1911.0,124,124,0,100.0,27249.0,0.0,100.0,5,3530.5294,5000.0,0.0,127099.0575,132099.0575
SCN-0160-R02,SCN-0160,2,21860517,Media demanda / Lento proveedor / Ajustada,12000,2160,1200,5400,1.8,220,3.0,240,0.18,0.1,0.45,122.2222,17.6727,9.8182,44.1818,6.8182,Bajo,2582.0,141,141,0,100.0,31978.0,0.0,100.0,6,3684.9708,6000.0,0.0,132658.9485,138658.9485
SCN-0160-R03,SCN-0160,3,21860518,Media demanda / Lento proveedor / Ajustada,12000,2160,1200,5400,1.8,220,3.0,240,0.18,0.1,0.45,122.2222,17.6727,9.8182,44.1818,6.8182,Bajo,3499.0,117,117,0,100.0,25661.0,0.0,100.0,5,3697.5694,5000.0,0.0,133112.4975,138112.4975
SCN-0161-R01,SCN-0161,1,21870516,Media demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,0.9,120,1.0,120,0.18,0.22,0.22,133.3333,16.2,19.8,19.8,18.8,Bajo,3014.0,103,103,0,100.0,12346.0,0.0,100.0,5,3746.0049,5000.0,0.0,67428.0885,72428.0885
SCN-0161-R02,SCN-0161,2,21870517,Media demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,0.9,120,1.0,120,0.18,0.22,0.22,133.3333,16.2,19.8,19.8,18.8,Bajo,4319.0,161,161,0,100.0,18961.0,0.0,100.0,8,3698.2463,8000.0,0.0,66568.434,74568.434
SCN-0161-R03,SCN-0161,3,21870518,Media demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,0.9,120,1.0,120,0.18,0.22,0.22,133.3333,16.2,19.8,19.8,18.8,Bajo,3419.0,125,125,0,100.0,14581.0,0.0,100.0,6,3832.1905,6000.0,0.0,68979.429,74979.429
SCN-0162-R01,SCN-0162,1,21880516,Media demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,0.9,120,1.0,240,0.18,0.22,0.22,133.3333,16.2,19.8,19.8,18.8,Bajo,2651.0,257,257,0,100.0,31189.0,0.0,100.0,12,3715.5965,12000.0,0.0,133761.4725,145761.4725
SCN-0162-R02,SCN-0162,2,21880517,Media demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,0.9,120,1.0,240,0.18,0.22,0.22,133.3333,16.2,19.8,19.8,18.8,Bajo,4009.0,272,272,0,100.0,32471.0,0.0,100.0,13,3828.1504,13000.0,0.0,137813.4135,150813.4135
SCN-0162-R03,SCN-0162,3,21880518,Media demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,0.9,120,1.0,240,0.18,0.22,0.22,133.3333,16.2,19.8,19.8,18.8,Bajo,4548.0,265,265,0,100.0,31932.0,0.0,100.0,13,3782.8353,13000.0,0.0,136182.072,149182.072
SCN-0163-R01,SCN-0163,1,21890516,Media demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,0.9,120,3.0,120,0.18,0.22,0.22,133.3333,16.2,19.8,19.8,16.8,Bajo,2522.0,128,128,0,100.0,15478.0,0.0,100.0,7,3533.3572,7000.0,0.0,63600.429,70600.429
SCN-0163-R02,SCN-0163,2,21890517,Media demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,0.9,120,3.0,120,0.18,0.22,0.22,133.3333,16.2,19.8,19.8,16.8,Bajo,4370.0,157,157,0,100.0,18910.0,0.0,100.0,8,3454.9168,8000.0,0.0,62188.503,70188.503
SCN-0163-R03,SCN-0163,3,21890518,Media demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,0.9,120,3.0,120,0.18,0.22,0.22,133.3333,16.2,19.8,19.8,16.8,Bajo,2504.0,129,129,0,100.0,15496.0,0.0,100.0,7,3356.795,7000.0,0.0,60422.31,67422.31
SCN-0164-R01,SCN-0164,1,21900516,Media demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,0.9,120,3.0,240,0.18,0.22,0.22,133.3333,16.2,19.8,19.8,16.8,Bajo,2462.0,260,260,0,100.0,31378.0,0.0,100.0,13,3537.4531,13000.0,0.0,127348.311,140348.311
SCN-0164-R02,SCN-0164,2,21900517,Media demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,0.9,120,3.0,240,0.18,0.22,0.22,133.3333,16.2,19.8,19.8,16.8,Bajo,4088.0,298,298,0,100.0,35032.0,0.0,100.0,14,3495.3585,14000.0,0.0,125832.9045,139832.9045
SCN-0164-R03,SCN-0164,3,21900518,Media demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,0.9,120,3.0,240,0.18,0.22,0.22,133.3333,16.2,19.8,19.8,16.8,Bajo,3037.0,255,255,0,100.0,30803.0,0.0,100.0,12,3527.8544,12000.0,0.0,127002.759,139002.759
SCN-0165-R01,SCN-0165,1,21910516,Alta demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,0.9,220,1.0,120,0.18,0.22,0.22,244.4444,8.8364,10.8,10.8,9.8,Bajo,4761.0,110,110,0,100.0,23799.0,0.0,100.0,10,3653.4985,10000.0,0.0,65762.973,75762.973
SCN-0165-R02,SCN-0165,2,21910517,Alta demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,0.9,220,1.0,120,0.18,0.22,0.22,244.4444,8.8364,10.8,10.8,9.8,Bajo,3933.0,140,140,0,100.0,29907.0,0.0,100.0,12,3638.8157,12000.0,0.0,65498.682,77498.682
SCN-0165-R03,SCN-0165,3,21910518,Alta demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,0.9,220,1.0,120,0.18,0.22,0.22,244.4444,8.8364,10.8,10.8,9.8,Bajo,4713.0,144,144,0,100.0,31767.0,0.0,100.0,13,3670.6588,13000.0,0.0,66071.8575,79071.8575
SCN-0166-R01,SCN-0166,1,21920516,Alta demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,0.9,220,1.0,240,0.18,0.22,0.22,244.4444,8.8364,10.8,10.8,9.8,Bajo,2470.0,272,272,0,100.0,60410.0,0.0,100.0,24,3646.9039,24000.0,0.0,131288.5395,155288.5395
SCN-0166-R02,SCN-0166,2,21920517,Alta demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,0.9,220,1.0,240,0.18,0.22,0.22,244.4444,8.8364,10.8,10.8,9.8,Bajo,3621.0,267,267,0,100.0,59259.0,0.0,100.0,23,3734.5132,23000.0,0.0,134442.4755,157442.4755
SCN-0166-R03,SCN-0166,3,21920518,Alta demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,0.9,220,1.0,240,0.18,0.22,0.22,244.4444,8.8364,10.8,10.8,9.8,Bajo,2688.0,261,261,0,100.0,57552.0,0.0,100.0,22,3743.4805,22000.0,0.0,134765.2965,156765.2965
SCN-0167-R01,SCN-0167,1,21930516,Alta demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,0.9,220,3.0,120,0.18,0.22,0.22,244.4444,8.8364,10.8,10.8,7.8,Bajo,3928.0,123,123,0,100.0,27272.0,0.0,100.0,11,3280.8102,11000.0,0.0,59054.5845,70054.5845
SCN-0167-R02,SCN-0167,2,21930517,Alta demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,0.9,220,3.0,120,0.18,0.22,0.22,244.4444,8.8364,10.8,10.8,7.8,Bajo,3176.0,118,118,0,100.0,25384.0,0.0,100.0,10,3383.6555,10000.0,0.0,60905.799,70905.799
SCN-0167-R03,SCN-0167,3,21930518,Alta demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,0.9,220,3.0,120,0.18,0.22,0.22,244.4444,8.8364,10.8,10.8,7.8,Bajo,3862.0,137,137,0,100.0,29978.0,0.0,100.0,12,3278.3157,12000.0,0.0,59009.682,71009.682
SCN-0168-R01,SCN-0168,1,21940516,Alta demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,0.9,220,3.0,240,0.18,0.22,0.22,244.4444,8.8364,10.8,10.8,7.8,Bajo,2249.0,261,261,0,100.0,57991.0,0.0,100.0,23,3174.6616,23000.0,0.0,114287.817,137287.817
SCN-0168-R02,SCN-0168,2,21940517,Alta demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,0.9,220,3.0,240,0.18,0.22,0.22,244.4444,8.8364,10.8,10.8,7.8,Bajo,3343.0,248,248,0,100.0,54257.0,0.0,100.0,21,3223.5103,21000.0,0.0,116046.369,137046.369
SCN-0168-R03,SCN-0168,3,21940518,Alta demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,0.9,220,3.0,240,0.18,0.22,0.22,244.4444,8.8364,10.8,10.8,7.8,Bajo,1762.0,282,282,0,100.0,61118.0,0.0,100.0,24,3275.1057,24000.0,0.0,117903.804,141903.804
SCN-0169-R01,SCN-0169,1,21950516,Baja demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,1.8,120,1.0,120,0.18,0.22,0.22,66.6667,32.4,39.6,39.6,38.6,Bajo,3549.0,76,76,0,100.0,9171.0,0.0,100.0,4,3923.0466,4000.0,0.0,70614.8385,74614.8385
SCN-0169-R02,SCN-0169,2,21950517,Baja demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,1.8,120,1.0,120,0.18,0.22,0.22,66.6667,32.4,39.6,39.6,38.6,Bajo,4100.0,74,74,0,100.0,8620.0,0.0,100.0,4,4044.347,4000.0,0.0,72798.246,76798.246
SCN-0169-R03,SCN-0169,3,21950518,Baja demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,1.8,120,1.0,120,0.18,0.22,0.22,66.6667,32.4,39.6,39.6,38.6,Bajo,3257.0,78,78,0,100.0,9463.0,0.0,100.0,4,3837.9374,4000.0,0.0,69082.8735,73082.8735
SCN-0170-R01,SCN-0170,1,21960516,Baja demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,1.8,120,1.0,240,0.18,0.22,0.22,66.6667,32.4,39.6,39.6,38.6,Bajo,3404.0,144,144,0,100.0,17236.0,0.0,100.0,7,3873.5806,7000.0,0.0,139448.9025,146448.9025
SCN-0170-R02,SCN-0170,2,21960517,Baja demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,1.8,120,1.0,240,0.18,0.22,0.22,66.6667,32.4,39.6,39.6,38.6,Bajo,4348.0,130,130,0,100.0,16292.0,0.0,100.0,7,3921.3126,7000.0,0.0,141167.253,148167.253
SCN-0170-R03,SCN-0170,3,21960518,Baja demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,1.8,120,1.0,240,0.18,0.22,0.22,66.6667,32.4,39.6,39.6,38.6,Bajo,2750.0,151,151,0,100.0,17890.0,0.0,100.0,7,3892.4711,7000.0,0.0,140128.959,147128.959
SCN-0171-R01,SCN-0171,1,21970516,Baja demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,1.8,120,3.0,120,0.18,0.22,0.22,66.6667,32.4,39.6,39.6,36.6,Bajo,3537.0,55,55,0,100.0,6543.0,0.0,100.0,3,3698.5007,3000.0,0.0,66573.012,69573.012
SCN-0171-R02,SCN-0171,2,21970517,Baja demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,1.8,120,3.0,120,0.18,0.22,0.22,66.6667,32.4,39.6,39.6,36.6,Bajo,3549.0,53,53,0,100.0,6531.0,0.0,100.0,3,3709.1573,3000.0,0.0,66764.832,69764.832
SCN-0171-R03,SCN-0171,3,21970518,Baja demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,1.8,120,3.0,120,0.18,0.22,0.22,66.6667,32.4,39.6,39.6,36.6,Bajo,3367.0,56,56,0,100.0,6713.0,0.0,100.0,3,3779.303,3000.0,0.0,68027.454,71027.454
SCN-0172-R01,SCN-0172,1,21980516,Baja demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,1.8,120,3.0,240,0.18,0.22,0.22,66.6667,32.4,39.6,39.6,36.6,Bajo,4926.0,132,132,0,100.0,15714.0,0.0,100.0,7,3670.5604,7000.0,0.0,132140.1735,139140.1735
SCN-0172-R02,SCN-0172,2,21980517,Baja demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,1.8,120,3.0,240,0.18,0.22,0.22,66.6667,32.4,39.6,39.6,36.6,Bajo,2475.0,110,110,0,100.0,12885.0,0.0,100.0,6,3720.3197,6000.0,0.0,133931.5095,139931.5095
SCN-0172-R03,SCN-0172,3,21980518,Baja demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,1.8,120,3.0,240,0.18,0.22,0.22,66.6667,32.4,39.6,39.6,36.6,Bajo,4344.0,156,156,0,100.0,18936.0,0.0,100.0,8,3663.2667,8000.0,0.0,131877.6,139877.6
SCN-0173-R01,SCN-0173,1,21990516,Media demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,1.8,220,1.0,120,0.18,0.22,0.22,122.2222,17.6727,21.6,21.6,20.6,Bajo,3092.0,68,68,0,100.0,14908.0,0.0,100.0,6,3640.725,6000.0,0.0,65533.05,71533.05
SCN-0173-R02,SCN-0173,2,21990517,Media demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,1.8,220,1.0,120,0.18,0.22,0.22,122.2222,17.6727,21.6,21.6,20.6,Bajo,3823.0,75,75,0,100.0,16817.0,0.0,100.0,7,3766.188,7000.0,0.0,67791.384,74791.384
SCN-0173-R03,SCN-0173,3,21990518,Media demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,1.8,220,1.0,120,0.18,0.22,0.22,122.2222,17.6727,21.6,21.6,20.6,Bajo,5118.0,69,69,0,100.0,15522.0,0.0,100.0,7,3662.3817,7000.0,0.0,65922.87,72922.87
SCN-0174-R01,SCN-0174,1,22000516,Media demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,1.8,220,1.0,240,0.18,0.22,0.22,122.2222,17.6727,21.6,21.6,20.6,Bajo,4417.0,122,122,0,100.0,26783.0,0.0,100.0,11,3813.3719,11000.0,0.0,137281.3875,148281.3875
SCN-0174-R02,SCN-0174,2,22000517,Media demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,1.8,220,1.0,240,0.18,0.22,0.22,122.2222,17.6727,21.6,21.6,20.6,Bajo,3480.0,149,149,0,100.0,33000.0,0.0,100.0,13,3857.5746,13000.0,0.0,138872.685,151872.685
SCN-0174-R03,SCN-0174,3,22000518,Media demanda / Rapido proveedor / Ajustada,12000,2160,2640,2640,1.8,220,1.0,240,0.18,0.22,0.22,122.2222,17.6727,21.6,21.6,20.6,Bajo,3738.0,114,114,0,100.0,24822.0,0.0,100.0,10,3863.506,10000.0,0.0,139086.2145,149086.2145
SCN-0175-R01,SCN-0175,1,22010516,Media demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,1.8,220,3.0,120,0.18,0.22,0.22,122.2222,17.6727,21.6,21.6,18.6,Bajo,2685.0,72,72,0,100.0,15315.0,0.0,100.0,6,3426.6052,6000.0,0.0,61678.893,67678.893
SCN-0175-R02,SCN-0175,2,22010517,Media demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,1.8,220,3.0,120,0.18,0.22,0.22,122.2222,17.6727,21.6,21.6,18.6,Bajo,3962.0,72,72,0,100.0,16678.0,0.0,100.0,7,3445.8665,7000.0,0.0,62025.597,69025.597
SCN-0175-R03,SCN-0175,3,22010518,Media demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,1.8,220,3.0,120,0.18,0.22,0.22,122.2222,17.6727,21.6,21.6,18.6,Bajo,3514.0,67,67,0,100.0,14486.0,0.0,100.0,6,3464.17,6000.0,0.0,62355.06,68355.06
SCN-0176-R01,SCN-0176,1,22020516,Media demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,1.8,220,3.0,240,0.18,0.22,0.22,122.2222,17.6727,21.6,21.6,18.6,Bajo,5028.0,150,150,0,100.0,31452.0,0.0,100.0,13,3554.0797,13000.0,0.0,127946.8695,140946.8695
SCN-0176-R02,SCN-0176,2,22020517,Media demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,1.8,220,3.0,240,0.18,0.22,0.22,122.2222,17.6727,21.6,21.6,18.6,Bajo,3875.0,123,123,0,100.0,27325.0,0.0,100.0,11,3642.9468,11000.0,0.0,131146.083,142146.083
SCN-0176-R03,SCN-0176,3,22020518,Media demanda / Lento proveedor / Ajustada,12000,2160,2640,2640,1.8,220,3.0,240,0.18,0.22,0.22,122.2222,17.6727,21.6,21.6,18.6,Bajo,4904.0,133,133,0,100.0,28936.0,0.0,100.0,12,3639.2656,12000.0,0.0,131013.5625,143013.5625
SCN-0177-R01,SCN-0177,1,22030516,Media demanda / Rapido proveedor / Conservadora,12000,2160,2640,5400,0.9,120,1.0,120,0.18,0.22,0.45,133.3333,16.2,19.8,40.5,18.8,Bajo,7022.0,138,138,0,100.0,16738.0,0.0,100.0,4,5270.7075,4000.0,0.0,94872.735,98872.735
SCN-0177-R02,SCN-0177,2,22030517,Media demanda / Rapido proveedor / Conservadora,12000,2160,2640,5400,0.9,120,1.0,120,0.18,0.22,0.45,133.3333,16.2,19.8,40.5,18.8,Bajo,3306.0,126,126,0,100.0,15054.0,0.0,100.0,3,5155.9356,3000.0,0.0,92806.8405,95806.8405
SCN-0177-R03,SCN-0177,3,22030518,Media demanda / Rapido proveedor / Conservadora,12000,2160,2640,5400,0.9,120,1.0,120,0.18,0.22,0.45,133.3333,16.2,19.8,40.5,18.8,Bajo,4322.0,117,117,0,100.0,14038.0,0.0,100.0,3,5335.8545,3000.0,0.0,96045.381,99045.381
SCN-0178-R01,SCN-0178,1,22040516,Media demanda / Rapido proveedor / Conservadora,12000,2160,2640,5400,0.9,120,1.0,240,0.18,0.22,0.45,133.3333,16.2,19.8,40.5,18.8,Bajo,2485.0,270,270,0,100.0,32075.0,0.0,100.0,7,5114.8377,7000.0,0.0,184134.159,191134.159
SCN-0178-R02,SCN-0178,2,22040517,Media demanda / Rapido proveedor / Conservadora,12000,2160,2640,5400,0.9,120,1.0,240,0.18,0.22,0.45,133.3333,16.2,19.8,40.5,18.8,Bajo,2603.0,270,270,0,100.0,31957.0,0.0,100.0,7,5170.9035,7000.0,0.0,186152.5275,193152.5275
SCN-0178-R03,SCN-0178,3,22040518,Media demanda / Rapido proveedor / Conservadora,12000,2160,2640,5400,0.9,120,1.0,240,0.18,0.22,0.45,133.3333,16.2,19.8,40.5,18.8,Bajo,6799.0,275,275,0,100.0,33161.0,0.0,100.0,7,5278.4453,7000.0,0.0,190024.029,197024.029
SCN-0179-R01,SCN-0179,1,22050516,Media demanda / Lento proveedor / Conservadora,12000,2160,2640,5400,0.9,120,3.0,120,0.18,0.22,0.45,133.3333,16.2,19.8,40.5,16.8,Bajo,2230.0,135,135,0,100.0,16130.0,0.0,100.0,4,4985.1985,4000.0,0.0,89733.573,93733.573
SCN-0179-R02,SCN-0179,2,22050517,Media demanda / Lento proveedor / Conservadora,12000,2160,2640,5400,0.9,120,3.0,120,0.18,0.22,0.45,133.3333,16.2,19.8,40.5,16.8,Bajo,3277.0,125,125,0,100.0,15083.0,0.0,100.0,3,4814.4345,3000.0,0.0,86659.821,89659.821
SCN-0179-R03,SCN-0179,3,22050518,Media demanda / Lento proveedor / Conservadora,12000,2160,2640,5400,0.9,120,3.0,120,0.18,0.22,0.45,133.3333,16.2,19.8,40.5,16.8,Bajo,2821.0,129,129,0,100.0,15539.0,0.0,100.0,3,4773.6541,3000.0,0.0,85925.7735,88925.7735
SCN-0180-R01,SCN-0180,1,22060516,Media demanda / Lento proveedor / Conservadora,12000,2160,2640,5400,0.9,120,3.0,240,0.18,0.22,0.45,133.3333,16.2,19.8,40.5,16.8,Bajo,6984.0,275,275,0,100.0,32976.0,0.0,100.0,7,4922.5098,7000.0,0.0,177210.354,184210.354
SCN-0180-R02,SCN-0180,2,22060517,Media demanda / Lento proveedor / Conservadora,12000,2160,2640,5400,0.9,120,3.0,240,0.18,0.22,0.45,133.3333,16.2,19.8,40.5,16.8,Bajo,2523.0,262,262,0,100.0,32037.0,0.0,100.0,7,4829.0872,7000.0,0.0,173847.141,180847.141
SCN-0180-R03,SCN-0180,3,22060518,Media demanda / Lento proveedor / Conservadora,12000,2160,2640,5400,0.9,120,3.0,240,0.18,0.22,0.45,133.3333,16.2,19.8,40.5,16.8,Bajo,5304.0,253,253,0,100.0,29256.0,0.0,100.0,6,4874.9569,6000.0,0.0,175498.449,181498.449
SCN-0181-R01,SCN-0181,1,22070516,Alta demanda / Rapido proveedor / Conservadora,12000,2160,2640,5400,0.9,220,1.0,120,0.18,0.22,0.45,244.4444,8.8364,10.8,22.0909,9.8,Bajo,5926.0,130,130,0,100.0,28634.0,0.0,100.0,6,5276.6888,6000.0,0.0,94980.399,100980.399
SCN-0181-R02,SCN-0181,2,22070517,Alta demanda / Rapido proveedor / Conservadora,12000,2160,2640,5400,0.9,220,1.0,120,0.18,0.22,0.45,244.4444,8.8364,10.8,22.0909,9.8,Bajo,5198.0,133,133,0,100.0,29362.0,0.0,100.0,6,4617.1902,6000.0,0.0,83109.423,89109.423
SCN-0181-R03,SCN-0181,3,22070518,Alta demanda / Rapido proveedor / Conservadora,12000,2160,2640,5400,0.9,220,1.0,120,0.18,0.22,0.45,244.4444,8.8364,10.8,22.0909,9.8,Bajo,7395.0,144,144,0,100.0,32565.0,0.0,100.0,7,4873.6699,7000.0,0.0,87726.0585,94726.0585
SCN-0182-R01,SCN-0182,1,22080516,Alta demanda / Rapido proveedor / Conservadora,12000,2160,2640,5400,0.9,220,1.0,240,0.18,0.22,0.45,244.4444,8.8364,10.8,22.0909,9.8,Bajo,2760.0,290,290,0,100.0,64200.0,0.0,100.0,12,5098.0675,12000.0,0.0,183530.43,195530.43
SCN-0182-R02,SCN-0182,2,22080517,Alta demanda / Rapido proveedor / Conservadora,12000,2160,2640,5400,0.9,220,1.0,240,0.18,0.22,0.45,244.4444,8.8364,10.8,22.0909,9.8,Bajo,2930.0,291,291,0,100.0,64030.0,0.0,100.0,12,5101.771,12000.0,0.0,183663.756,195663.756
SCN-0182-R03,SCN-0182,3,22080518,Alta demanda / Rapido proveedor / Conservadora,12000,2160,2640,5400,0.9,220,1.0,240,0.18,0.22,0.45,244.4444,8.8364,10.8,22.0909,9.8,Bajo,2363.0,243,243,0,100.0,53797.0,0.0,100.0,11,5037.6509,11000.0,0.0,181355.4315,192355.4315
SCN-0183-R01,SCN-0183,1,22090516,Alta demanda / Lento proveedor / Conservadora,12000,2160,2640,5400,0.9,220,3.0,120,0.18,0.22,0.45,244.4444,8.8364,10.8,22.0909,7.8,Bajo,4412.0,141,141,0,100.0,30148.0,0.0,100.0,6,4459.4942,6000.0,0.0,80270.895,86270.895
SCN-0183-R02,SCN-0183,2,22090517,Alta demanda / Lento proveedor / Conservadora,12000,2160,2640,5400,0.9,220,3.0,120,0.18,0.22,0.45,244.4444,8.8364,10.8,22.0909,7.8,Bajo,3686.0,140,140,0,100.0,30874.0,0.0,100.0,6,4563.1069,6000.0,0.0,82135.9245,88135.9245
SCN-0183-R03,SCN-0183,3,22090518,Alta demanda / Lento proveedor / Conservadora,12000,2160,2640,5400,0.9,220,3.0,120,0.18,0.22,0.45,244.4444,8.8364,10.8,22.0909,7.8,Bajo,4734.0,135,135,0,100.0,29826.0,0.0,100.0,6,4419.1983,6000.0,0.0,79545.57,85545.57
SCN-0184-R01,SCN-0184,1,22100516,Alta demanda / Lento proveedor / Conservadora,12000,2160,2640,5400,0.9,220,3.0,240,0.18,0.22,0.45,244.4444,8.8364,10.8,22.0909,7.8,Bajo,6720.0,246,246,0,100.0,54840.0,0.0,100.0,11,4542.1237,11000.0,0.0,163516.455,174516.455
